date,oil_sentence_count,oil_sentences
1977-11-08,82," If this trend continues, the excessive reliance on foreign oil could make the very security of our Nation increasingly dependent on uncertain energy supplies."
1977-11-08,82," If this trend continues, the excessive reliance on foreign oil could make the very security of our Nation increasingly dependent on uncertain energy supplies."
1977-11-08,82," The Secretary of Defense said recently, ""The present deficiency of assured energy sources is the single surest threat..."
1977-11-08,82,"to our security and to that of our allies.""  Yesterday, after careful consideration, I announced the postponement of a major overseas trip until after Christmas because of the paramount importance of developing an effective energy plan this year."
1977-11-08,82,"I have no doubt that this is the right decision, because the other nations of the world—allies and adversaries alike—await our energy decisions with a great interest and concern."
1977-11-08,82," As one of the world's largest producers of coal and oil and gas, why do we have this problem with energy, and why is it so difficult to solve?"
1977-11-08,82," As one of the world's largest producers of coal and oil and gas, why do we have this problem with energy, and why is it so difficult to solve?"
1977-11-08,82," As one of the world's largest producers of coal and oil and gas, why do we have this problem with energy, and why is it so difficult to solve?"
1977-11-08,82," One problem is that the price of all energy is going up, both because of its increasing scarcity and because the price of oil is not set in a free and competitive market."
1977-11-08,82," One problem is that the price of all energy is going up, both because of its increasing scarcity and because the price of oil is not set in a free and competitive market."
1977-11-08,82,The world price is set by a foreign cartel—the governments of the so-called OPEC nations.
1977-11-08,82," Our biggest problem, however, is that we simply use too much and waste too much energy."
1977-11-08,82,"Since the great price rise in 1973, the Japanese have cut their oil imports, the Germans, the French, the British, the Italians have all cut their oil imports."
1977-11-08,82,"Meanwhile, although we have large petroleum supplies of our own and most of them don't, we in the United States have increased our imports more than 40 percent."
1977-11-08,82,"Ten years ago, when foreign oil was cheap, we imported just 2 1/2 million barrels of oil a day, about 20 percent of what we used."
1977-11-08,82,"Ten years ago, when foreign oil was cheap, we imported just 2 1/2 million barrels of oil a day, about 20 percent of what we used."
1977-11-08,82,"Ten years ago, when foreign oil was cheap, we imported just 2 1/2 million barrels of oil a day, about 20 percent of what we used."
1977-11-08,82,"This year, when foreign oil is very expensive, we are importing nearly 9 million barrels a day—almost one-half of all the oil we use."
1977-11-08,82,"This year, when foreign oil is very expensive, we are importing nearly 9 million barrels a day—almost one-half of all the oil we use."
1977-11-08,82,"This year, when foreign oil is very expensive, we are importing nearly 9 million barrels a day—almost one-half of all the oil we use."
1977-11-08,82," There are three things that we must do to avoid this danger: first, cut back on consumption; second, shift away from oil and gas to other sources of energy; and third, encourage production of energy here in the United States."
1977-11-08,82," There are three things that we must do to avoid this danger: first, cut back on consumption; second, shift away from oil and gas to other sources of energy; and third, encourage production of energy here in the United States."
