date,oil_sentence_count,text,word_count,Stemd_text,Sentiments
1975-01-15,65,largest part increased oil production must come new frontier areas outer continental shelf naval petroleum reserve 4 alaska,28,largest part increas oil product must come new frontier area outer continent shelf naval petroleum reserv 4 alaska,positive
1975-01-15,65,therefore recommending oneyear investment tax credit 12 percent extended additional two years specifically speed construction powerplants use natural gas oil,34,therefor recommend oneyear invest tax credit 12 percent extend addit two year specif speed construct powerpl use natur ga oil,neutral
1975-01-15,65,therefore recommending oneyear investment tax credit 12 percent extended additional two years specifically speed construction powerplants use natural gas oil,34,therefor recommend oneyear invest tax credit 12 percent extend addit two year specif speed construct powerpl use natur ga oil,neutral
1975-01-15,65,provide critical stability domestic energy production face world price uncertainty request legislation authorize require tariffs import quotas price floors protect energy prices levels achieve energy independence,43,provid critic stabil domest energi product face world price uncertainti request legisl author requir tariff import quota price floor protect energi price level achiev energi independ,neutral
1975-01-15,65,increasing energy supplies enough,6,increas energi suppli enough,neutral
1975-01-15,65,therefore propose congress legislation make thermal efficiency standards mandatory new buildings united states new tax credit 150 homeowners install insulation equipment establishment energy conservation program help lowincome families purchase insulation supplies legislation modify defer automotive pollution standards five years enable us improve automobile gas mileage 40 percent 1980,75,therefor propos congress legisl make thermal effici standard mandatori new build unit state new tax credit 150 homeown instal insul equip establish energi conserv program help lowincom famili purchas insul suppli legisl modifi defer automot pollut standard five year enabl us improv automobil ga mileag 40 percent 1980,positive
1975-01-15,65,therefore propose congress legislation make thermal efficiency standards mandatory new buildings united states new tax credit 150 homeowners install insulation equipment establishment energy conservation program help lowincome families purchase insulation supplies legislation modify defer automotive pollution standards five years enable us improve automobile gas mileage 40 percent 1980,75,therefor propos congress legisl make thermal effici standard mandatori new build unit state new tax credit 150 homeown instal insul equip establish energi conserv program help lowincom famili purchas insul suppli legisl modifi defer automot pollut standard five year enabl us improv automobil ga mileag 40 percent 1980,positive
1975-01-15,65,proposals actions cumulatively reduce dependence foreign energy supplies three five million barrels per day 1985,23,propos action cumul reduc depend foreign energi suppli three five million barrel per day 1985,negative
1975-01-15,65,proposals actions cumulatively reduce dependence foreign energy supplies three five million barrels per day 1985,23,propos action cumul reduc depend foreign energi suppli three five million barrel per day 1985,negative
1975-01-15,65,proposals actions cumulatively reduce dependence foreign energy supplies three five million barrels per day 1985,23,propos action cumul reduc depend foreign energi suppli three five million barrel per day 1985,negative
1975-01-15,65,make united states invulnerable foreign disruption propose standby emergency legislation strategic storage program one billion barrels oil domestic needs 300 million barrels national defense purposes,36,make unit state invulner foreign disrupt propos standbi emerg legisl strateg storag program one billion barrel oil domest need 300 million barrel nation defens purpos,negative
1975-01-15,65,make united states invulnerable foreign disruption propose standby emergency legislation strategic storage program one billion barrels oil domestic needs 300 million barrels national defense purposes,36,make unit state invulner foreign disrupt propos standbi emerg legisl strateg storag program one billion barrel oil domest need 300 million barrel nation defens purpos,negative
